# id	type	subtype	attack	magic_attack	defense	magic_defense	slots	weapon_level	equip_level	jobs	locations	name	scripted
2542	Armor		0	0	4	0	1	0	70	All	Garment	Flame Manteau of Naght Sieger	1
2543	Armor		0	0	9	0	0	0	0		Garment	Sylphid Manteau	1
2544	Armor		0	0	3	0	1	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Garment	Leather of Tendrilion	1
2545	Armor		0	0	2	0	1	0	70	Monk,Priest	Garment	Musika	1
2546	Armor		0	0	0	0	1	0	0		Garment	Beach Manteau	1
2547	Armor		0	0	8	0	0	0	0		Garment	Cheap Undershirt	1
2548	Armor		0	0	5	0	0	0	95	All	Garment	Neo Muffler	1
2549	Armor		0	0	0	0	0	0	81	All	Garment	Glorious Muffler	1
2550	Armor		0	0	0	0	0	0	0		Garment	Fisher's Muffler	0
2551	Armor		0	0	4	0	1	0	55	All	Garment	Crest of the Rider	1
2552	Armor		0	0	3	0	1	0	70	Acolyte,Archer,BardDancer,Hunter,Mage,Monk,Priest,Sage,Wizard	Garment	Mithril Magic Manteau	1
2553	Armor		0	0	5	0	1	0	0	All	Garment	Dragon Manteau	1
2554	Armor		0	0	5	0	1	0	90	All	Garment	Nydhorgg's Shadow Garb	1
2601	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Ring	1
2602	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Earring	1
2603	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Necklace	1
2604	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Glove	1
2605	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Brooch	1
2607	Armor		0	0	0	0	1	0	0		Both_Accessory	Clip	1
2608	Armor		0	0	0	0	0	0	20	All	Both_Accessory	Rosary	1
2609	Armor		0	0	0	0	0	0	0		Both_Accessory	Skull Ring	0
2610	Armor		0	0	0	0	0	0	0		Both_Accessory	Gold Ring	0
2611	Armor		0	0	0	0	0	0	0		Both_Accessory	Silver Ring	0
2612	Armor		0	0	0	0	0	0	0		Both_Accessory	Flower Ring	0
2613	Armor		0	0	0	0	0	0	0		Both_Accessory	Diamond Ring	0
2614	Armor		0	0	0	0	0	0	50	All	Both_Accessory	Eye of Dullahan	1
2615	Armor		0	0	3	0	0	0	40	All	Both_Accessory	Safety Ring	1
2616	Armor		0	0	0	0	0	0	40	All	Both_Accessory	Critical Ring	1
2617	Armor		0	0	1	0	0	0	35	All	Both_Accessory	Celebrant's Mitten	1
2618	Armor		0	0	1	0	0	0	35	All	Both_Accessory	Matyr's Leash	1
2619	Armor		0	0	0	0	0	0	65	Archer,BardDancer,Hunter	Both_Accessory	Bow Thimble	1
2620	Armor		0	0	0	0	0	0	70	Assassin,Ninja,Rogue,Thief	Both_Accessory	Rogue's Treasure	1
2621	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Ring	1
2622	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Earring	1
2623	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Necklace	1
2624	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Glove	1
2625	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Brooch	1
2626	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Rosary	1
2627	Armor		0	0	0	0	1	0	25		Both_Accessory	Belt	0
2628	Armor		0	0	0	0	1	0	1	Novice,SuperNovice	Both_Accessory	Novice Armlet	0
2629	Armor		0	0	2	0	0	0	94		Both_Accessory	Megingjard	1
2630	Armor		0	0	1	0	0	0	94		Both_Accessory	Brisingamen	1
2631	Armor		0	0	0	0	0	0	1		Both_Accessory	Celebration Ring	0
2634	Armor		0	0	0	0	0	0	0		Both_Accessory	Wedding Ring	1
2635	Armor		0	0	0	0	0	0	0		Both_Accessory	Wedding Ring	1
2636	Armor		0	0	0	0	0	0	0		Both_Accessory	Gold Christmas Ring	1
2637	Armor		0	0	0	0	0	0	0		Both_Accessory	Silver Christmas Ring	1
2638	Armor		0	0	0	0	0	0	0		Both_Accessory	Sacred Incense	1
2639	Armor		0	0	0	0	0	0	0		Both_Accessory	Occult Incense	1
2640	Armor		0	0	1	0	0	0	0	All	Both_Accessory	Kafra Ring	1
2641	Armor		0	0	0	0	0	0	50	Alchemist,Blacksmith,Merchant	Both_Accessory	Fashion Hip Sack	1
2642	Armor		0	0	0	0	0	0	0		Both_Accessory	Serin's Gold Ring	0
2643	Armor		0	0	0	0	0	0	0		Both_Accessory	Serin's Gold Ring	0
2644	Armor		0	0	0	0	0	0	0		Both_Accessory	The Sign	1
2645	Armor		0	0	0	0	0	0	60	Assassin,Ninja,Rogue,Thief	Both_Accessory	Moonlight Ring	1
2646	Armor		0	0	0	0	0	0	0		Both_Accessory	Bunch of Carnations	1
2647	Armor		0	0	0	0	1	0	0		Both_Accessory	Nile Rose	1
2648	Armor		0	0	0	0	0	0	33	All	Both_Accessory	Morpheus's Ring	1
2649	Armor		0	0	0	0	0	0	33	All	Both_Accessory	Morpheus's Bracelet	1
2650	Armor		0	0	0	0	0	0	61	All	Both_Accessory	Morrigane's Belt	1
2651	Armor		0	0	0	0	0	0	61	All	Both_Accessory	Morrigane's Pendant	1
2652	Armor		0	0	0	0	0	0	40		Both_Accessory	Goddess of Fortune's Cursed Brooch	1
2653	Armor		0	0	0	0	0	0	90		Both_Accessory	Sacrifice Ring	0
2654	Armor		0	0	1	0	0	0	30	Assassin,Ninja,Rogue,Thief	Both_Accessory	Shinobi Sash	1
2655	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Bloodied Shackle Ball	0
2656	Armor		0	0	1	0	0	0	1	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Both_Accessory	Armor Charm	1
2657	Armor		0	0	0	0	0	0	1		Both_Accessory	Laboratory Permit	0
2658	Armor		0	0	0	0	1	0	0		Both_Accessory	Nile Rose	1
2659	Armor		0	0	1	0	0	0	1	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Vesper Core 01	1
2660	Armor		0	0	1	0	0	0	1	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Vesper Core 02	1
2661	Armor		0	0	1	0	0	0	1	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Vesper Core 03	1
2662	Armor		0	0	1	0	0	0	1	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Vesper Core 04	1
2663	Armor		0	0	0	0	0	0	75		Both_Accessory	Gauntlet of Hit	1
2664	Armor		0	0	0	0	0	0	75	All	Both_Accessory	Belcarf	1
2665	Armor		0	0	0	0	0	0	60	Acolyte,Monk,Priest	Both_Accessory	Exorcising Ring	1
2666	Armor		0	0	0	0	0	0	1		Both_Accessory	Lantern of Hope	1
2667	Armor		0	0	0	0	0	0	60	All	Both_Accessory	Renown Archer's Gloves	1
2668	Armor		0	0	0	0	0	0	1		Both_Accessory	Woman Glory	0
2669	Armor		0	0	0	0	1	0	0		Both_Accessory	RJC Necklace	1
2670	Armor		0	0	1	0	0	0	30		Both_Accessory	Ring of Longing	1
2671	Armor		0	0	0	0	1	0	65	Archer,BardDancer,Hunter	Both_Accessory	Bow Thimble	1
2672	Armor		0	0	0	0	0	0	0	All	Both_Accessory	3rd Anniversary Celebration Ring	0
2673	Armor		0	0	0	0	0	0	48	All	Both_Accessory	Warrior's Shining Ring	1
2674	Armor		0	0	0	0	0	0	1		Both_Accessory	Ring of Honor	0
2675	Armor		0	0	0	0	0	0	1		Both_Accessory	Lord Ring	1
2676	Armor		0	0	0	0	0	0	1		Both_Accessory	Hunter's Earring	1
2677	Armor		0	0	0	0	0	0	0		Both_Accessory	Spiritual Ring	1
2678	Armor		0	0	0	0	0	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Ring Of Flame Lord	1
2679	Armor		0	0	2	0	0	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Ring Of Resonance	1
2680	Armor		0	0	0	0	0	0	0		Both_Accessory	Lesser Elemental Ring	1
2681	Armor		0	0	0	0	0	0	0		Both_Accessory	Republic Anniversary Ring	1
2682	Armor		0	0	1	0	0	0	20	All	Both_Accessory	Ring of Water	1
2683	Armor		0	0	1	0	0	0	20	All	Both_Accessory	Ring of Fire	1
2684	Armor		0	0	1	0	0	0	20	All	Both_Accessory	Ring of Wind	1
2685	Armor		0	0	1	0	0	0	20	All	Both_Accessory	Ring of Earth	1
2686	Armor		0	0	2	0	0	0	1	All	Head_Mid	Elven Ears	1
2687	Armor		0	0	1	0	0	0	1	All	Head_Low	Steel Flower	1
2688	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Critical Ring	1
2689	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Earring	1
2690	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Ring	1
2691	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Necklace	1
2692	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Glove	1
2693	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Brooch	1
2694	Armor		0	0	0	0	0	0	1	All	Both_Accessory	Rosary	1
2695	Armor		0	0	5	0	0	0	1	All	Both_Accessory	Safety Ring	1
2696	Armor		0	0	1	0	0	0	1	All	Both_Accessory	Vesper Core 01	1
2697	Armor		0	0	1	0	0	0	1	All	Both_Accessory	Vesper Core 02	1
2698	Armor		0	0	1	0	0	0	1	All	Both_Accessory	Vesper Core 03	1
2699	Armor		0	0	1	0	0	0	1	All	Both_Accessory	Vesper Core 04	1
2700	Armor		0	0	0	0	0	0	60	Crusader,Knight,Swordsman	Both_Accessory	Red Silk Seal	0
2701	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Orleans's Glove	1
2702	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Bison Horn	1
2703	Armor		0	0	0	0	1	0	50	All	Both_Accessory	Expert Ring	1
2704	Armor		0	0	4	0	0	0	0		Both_Accessory	Golden Accessories	1
2705	Armor		0	0	4	0	0	0	0		Both_Accessory	Golden Accessories	1
2706	Armor		0	0	0	0	0	0	0		Both_Accessory	Arrest Handcuffs	0
2707	Armor		0	0	0	0	0	0	0		Both_Accessory	GUSLI	0
2708	Armor		0	0	0	0	0	0	0		Both_Accessory	Chinese Handicraft	1
2709	Armor		0	0	0	0	0	0	0		Both_Accessory	5th Anniversary Coin	1
2710	Armor		0	0	0	0	0	0	0	All	Both_Accessory	Bloody Iron Ball	1
2711	Armor		0	0	0	0	0	0	0		Both_Accessory	Spiritual Ring	1
2712	Armor		0	0	0	0	0	0	30		Both_Accessory	Ragnarok Limited Edition	1
2713	Armor		0	0	0	0	0	0	0		Both_Accessory	Certificate	0
2714	Armor		0	0	0	0	1	0	0		Both_Accessory	Marvelous Pendant	0
2715	Armor		0	0	0	0	1	0	0		Both_Accessory	Skull Ring	1
2716	Armor		0	0	0	0	1	0	80	Sage,SoulLinker,Wizard	Both_Accessory	Librarian Glove	1
2717	Armor		0	0	0	0	0	0	80	Mage,Sage,SoulLinker,Wizard	Both_Accessory	Pocket Watch	0
2718	Armor		0	0	0	0	1	0	65	Archer,BardDancer,Hunter	Both_Accessory	Lunatic Brooch	0
2719	Armor		0	0	1	0	0	0	50	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Both_Accessory	Iron Wrist	1
2720	Armor		0	0	1	0	0	0	70	Crusader,Knight,StarGladiator,Swordsman	Both_Accessory	Medal of Honor	1
2721	Armor		0	0	1	0	0	0	70	Assassin,Ninja,Rogue,Thief	Both_Accessory	Medal of Honor	1
2722	Armor		0	0	1	0	0	0	70	Acolyte,Monk,Priest	Both_Accessory	Medal of Honor	1
2723	Armor		0	0	1	0	0	0	70	Mage,Sage,SoulLinker,Wizard	Both_Accessory	Medal of Honor	1
2724	Armor		0	0	1	0	0	0	70	Archer,BardDancer,Hunter	Both_Accessory	Medal of Honor	1
2725	Armor		0	0	1	0	0	0	70	Alchemist,Blacksmith,Merchant	Both_Accessory	Medal of Honor	1
2726	Armor		0	0	0	0	0	0	70	Hunter	Both_Accessory	Icarus Wings	1
2727	Armor		0	0	0	0	0	0	70	Hunter	Both_Accessory	Bowman Scarf	1
2728	Armor		0	0	0	0	1	0	80	All	Both_Accessory	Cursed Hand	1
2729	Armor		0	0	0	0	1	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Diabolus Ring	1
2730	Armor		0	0	0	0	1	0	80	All	Both_Accessory	Seal of Continental Guard	1
2731	Armor		0	0	0	0	1	0	80	All	Both_Accessory	Rune Spellstone	1
2732	Armor		0	0	0	0	1	0	80	All	Both_Accessory	Death Loop	1
2733	Armor		0	0	1	0	0	0	70	Gunslinger	Both_Accessory	Sheriff Badge	1
2734	Armor		0	0	1	0	0	0	0	Novice,SuperNovice	Both_Accessory	Directive	0
2735	Armor		0	0	1	0	0	0	0	Novice,SuperNovice	Both_Accessory	Directive	0
2736	Armor		0	0	0	0	0	0	75	All	Both_Accessory	Navel Ring	1
2737	Armor		0	0	0	0	0	0	75	All	Both_Accessory	Foot Ring	1
2738	Armor		0	0	0	0	0	0	0		Both_Accessory	Shiny Coin	1
2739	Armor		0	0	0	0	0	0	0		Both_Accessory	Ordinary Coin	1
2740	Armor		0	0	0	0	0	0	0		Both_Accessory	Rusty Coin	1
2741	Armor		0	0	0	0	0	0	0		Both_Accessory	All In One Ring	1
2743	Armor		0	0	0	0	0	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Angelic Ring	1
2744	Armor		0	0	0	0	0	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Sprint Ring	1
2745	Armor		0	0	0	0	1	0	70	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Pinguicula Corsage	1
2746	Armor		0	0	1	0	0	0	80	Assassin	Both_Accessory	Cold Heart	1
2747	Armor		0	0	1	0	0	0	80	Rogue	Both_Accessory	Black Cat	1
2748	Armor		0	0	0	0	0	0	84	Archer,BardDancer,Hunter	Both_Accessory	Cursed Star	1
2749	Armor		0	0	1	0	1	0	90	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Both_Accessory	Linen Glove	1
2751	Armor		0	0	0	0	0	0	0		Both_Accessory	Academy Of Badge	1
2752	Armor		0	0	0	0	0	0	1		Both_Accessory	Praccsinos	1
2753	Armor		0	0	0	0	0	0	1		Both_Accessory	Beholder Ring	1
2754	Armor		0	0	0	0	0	0	1		Both_Accessory	Hallow Ring	1
2755	Armor		0	0	0	0	0	0	1		Both_Accessory	Clamorous Ring	1
2756	Armor		0	0	0	0	0	0	1		Both_Accessory	Chemical Ring	1
2757	Armor		0	0	0	0	0	0	1		Both_Accessory	Insecticide Ring	1
2758	Armor		0	0	0	0	0	0	1		Both_Accessory	Fischer Ring	1
2759	Armor		0	0	0	0	0	0	1		Both_Accessory	Decussate Ring	1
2760	Armor		0	0	0	0	0	0	1		Both_Accessory	Bloody Ring	1
2761	Armor		0	0	0	0	0	0	1		Both_Accessory	Satanic Ring	1
2762	Armor		0	0	0	0	0	0	1		Both_Accessory	Dragon Ring	1
2763	Armor		0	0	0	0	0	0	95	All	Both_Accessory	Neo Skull Ring	1
2764	Armor		0	0	0	0	0	0	0		Both_Accessory	Small Fishing Rod	0
2765	Armor		0	0	0	0	0	0	0		Both_Accessory	Novice Figure	1
2766	Armor		0	0	0	0	0	0	0		Both_Accessory	Swordman Figure	1
2767	Armor		0	0	0	0	0	0	0		Both_Accessory	Acolyte Figure	1
2768	Armor		0	0	0	0	0	0	0		Both_Accessory	Mage Figure	1
2769	Armor		0	0	0	0	0	0	0		Both_Accessory	Archer Figure	1
2770	Armor		0	0	0	0	0	0	0		Both_Accessory	Thief Figure	1
2771	Armor		0	0	0	0	0	0	0		Both_Accessory	Merchant Figure	1
2772	Armor		0	0	0	0	0	0	81	All	Both_Accessory	Glorious Ring	1
2773	Armor		0	0	0	0	0	0	61	All	Both_Accessory	Glorious Mass-Production Ring	1
2774	Armor		0	0	0	0	0	0	0	All	Both_Accessory	Glorious Popularized Ring	1
2775	Armor		0	0	0	0	0	0	0		Both_Accessory	Lure	0
2776	Armor		0	0	0	0	0	0	0		Both_Accessory	Adventurer's Trusty Towel	0
2777	Armor		0	0	0	0	1	0	30		Both_Accessory	Shaman Ring	1
2778	Armor		0	0	0	0	0	0	30		Both_Accessory	Shaman Earrings	1
2779	Armor		0	0	1	0	0	0	30		Both_Accessory	Dark Knight Belt	1
2780	Armor		0	0	1	0	0	0	80		Both_Accessory	Dark Knight Glove	1
2781	Armor		0	0	1	0	1	0	1		Both_Accessory	Aumdura's Benefit	1
2782	Armor		0	0	0	0	0	0	0		Both_Accessory	Ring of the Ancient Wise King	1
2783	Armor		0	0	0	0	1	0	70		Both_Accessory	Eye Stone Ring	1
2784	Armor		0	0	0	0	0	0	1		Both_Accessory	Christmas Musicbox	1
2785	Armor		0	0	0	0	1	0	90	All	Both_Accessory	Orlean's Gloves	1
2786	Armor		0	0	0	0	0	0	0		Both_Accessory	Spiritual Ring	1
2787	Armor		0	0	0	0	1	0	75	All	Both_Accessory	Waterdrop Brooch	1
2788	Armor		0	0	0	0	1	0	60	All	Both_Accessory	Bradium Earring	1
2789	Armor		0	0	0	0	1	0	60	All	Both_Accessory	Bradium Ring	1
2790	Armor		0	0	0	0	1	0	60	All	Both_Accessory	Bradium Brooch	1
2791	Armor		0	0	0	0	1	0	1		Both_Accessory	Fresh Fish	1
2794	Armor		0	0	0	0	1	0	99	Crusader,Knight,Swordsman	Both_Accessory	Magic Stone Ring	1
2795	Armor		0	0	0	0	0	0	99	All	Both_Accessory	Green Apple Ring	1
2796	Armor		0	0	0	0	0	0	99	Mage,Sage,SoulLinker,Wizard	Both_Accessory	Rocks	1
2797	Armor		0	0	0	0	0	0	99	Mage,Sage,SoulLinker,Wizard	Both_Accessory	Rocks	1
2798	Armor		0	0	0	0	0	0	99	Monk,Priest	Both_Accessory	Will Of Exhausted Angel	1
2799	Armor		0	0	0	0	1	0	0		Both_Accessory	Kuirpenring	1
2800	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Accelerator	1
2801	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Hovering Booster	1
2802	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Suicidal Device	0
2803	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Shape Shifter	1
2804	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Cooling Device	1
2805	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Magnetic Field Generator	1
2806	Armor		0	0	3	0	1	0	99	Blacksmith	Both_Accessory	Barrier Builder	1
2807	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Repair Kit	0
2808	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Camouflague Generator	1
2809	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	High Quality Cooler	1
2810	Armor		0	0	0	0	1	0	99	Blacksmith	Both_Accessory	Special Cooler	1
2819	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Swordsman Manual	1
2820	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Thief Manual	1
2821	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Acolyte Manual	1
2822	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Archer Manual	1
2823	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Merchant Manual	1
2824	Armor		0	0	0	0	0	0	1	Novice,SuperNovice	Both_Accessory	Mage Manual	1
5001	Armor		0	0	3	0	0	0	1	All	Head_Top	Headset	1
5002	Armor		0	0	4	0	0	0	60	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Jewel Crown	1
5003	Armor		0	0	1	0	0	0	0	All	Head_Top	Joker Jester	1
5004	Armor		0	0	0	0	0	0	0	All	Head_Low	Oxygen Mask	1
5005	Armor		0	0	1	0	0	0	0	All	Head_Low,Head_Mid	Gas Mask	1
5006	Armor		0	0	1	0	0	0	0	All	Head_Mid	Machoman's Glasses	0
5007	Armor		0	0	3	0	0	0	55	All	Head_Top	Grand Circlet	1
5008	Armor		0	0	1	0	0	0	0	All	Head_Top	Puppy Love	0
5009	Armor		0	0	3	0	0	0	0	All	Head_Top	Safety Helmet	1
5010	Armor		0	0	3	0	0	0	0		Head_Top	Indian Fillet	0
5011	Armor		0	0	3	0	0	0	0		Head_Top	Aerial	0
5012	Armor		0	0	3	0	0	0	0	All	Head_Top	Ph.D Hat	0
5013	Armor		0	0	5	0	0	0	0		Head_Top	Lord Kaho's Horn	1
5014	Armor		0	0	2	0	0	0	65	Crusader,Knight,Swordsman	Head_Mid	Fin Helm	0
5015	Armor		0	0	3	0	0	0	0		Head_Top	Egg Shell	0
5016	Armor		0	0	2	0	0	0	0	All	Head_Top	Boy's Cap	0
5017	Armor		0	0	7	0	0	0	70	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Head_Top	Bone Helm	1
5018	Armor		0	0	4	0	0	0	0	Archer,BardDancer,Hunter	Head_Top	Feather Bonnet	1
5019	Armor		0	0	5	0	0	0	0	All	Head_Top	Corsair	1
5020	Armor		0	0	3	0	0	0	0		Head_Top	Kafra Band	1
5021	Armor		0	0	4	0	0	0	38	Alchemist,Blacksmith,Merchant	Head_Top	Grief for Greed	1
5022	Armor		0	0	4	0	0	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Head_Mid,Head_Top	Hat of the Sun God	1
5023	Armor		0	0	0	0	0	0	0	Alchemist,Blacksmith,Merchant	Head_Top	Parcel Hat	0
5024	Armor		0	0	1	0	0	0	0		Head_Top	Cake Hat	0
5025	Armor		0	0	5	0	0	0	74	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Head_Top	Helm of Angel	1
5026	Armor		0	0	1	0	0	0	50	All	Head_Top	Chef Hat	1
5027	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Mage Hat	1
5028	Armor		0	0	0	0	0	0	0		Head_Top	Candle	0
5029	Armor		0	0	3	0	0	0	20	All	Head_Top	Spore Hat	0
5030	Armor		0	0	3	0	0	0	40	All	Head_Top	Panda Hat	0
5031	Armor		0	0	4	0	0	0	55	Acolyte,Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Monk,Priest,Rogue,Swordsman,Thief	Head_Top	Mine Hat	1
5032	Armor		0	0	1	0	0	0	0	All	Head_Top	Sunday Hat	0
5033	Armor		0	0	3	0	0	0	50	All	Head_Top	Raccoon Hat	0
5034	Armor		0	0	0	0	0	0	0	All	Head_Top	Bulb Band	0
5035	Armor		0	0	2	0	0	0	38	All	Head_Top	Poring Hat	0
5036	Armor		0	0	1	0	0	0	10	All	Head_Top	Cross Hat	0
5037	Armor		0	0	4	0	0	0	5		Head_Top	Nut Shell	0
5038	Armor		0	0	2	0	0	0	64	All	Head_Top	Deviruchi Hat	1
5039	Armor		0	0	4	0	0	0	19		Head_Top	Rainbow Eggshell	0
5040	Armor		0	0	0	0	0	0	0		Head_Mid	Blush	0
5041	Armor		0	0	0	0	0	0	0		Head_Top	Heart Hairpin	0
5042	Armor		0	0	0	0	0	0	14	All	Head_Top	Bao Bao	0
5043	Armor		0	0	1	0	0	0	20	All	Head_Mid	Opera Phantom Mask	0
5044	Armor		0	0	2	0	0	0	45		Head_Top	Evil Wing Ears	1
5045	Armor		0	0	3	0	0	0	50	Acolyte,Mage,Monk,Priest,Sage,SoulLinker,Wizard	Head_Top	Magician Hat	1
5046	Armor		0	0	5	0	0	0	0		Head_Low,Head_Mid,Head_Top	Bongun Hat	0
5047	Armor		0	0	0	0	0	0	0	All	Head_Top	Fashionable Glasses	0
5048	Armor		0	0	0	0	0	0	0		Head_Top	Cresent Hairpin	0
5049	Armor		0	0	1	0	0	0	0		Head_Top	Striped Hairband	0
5050	Armor		0	0	5	0	0	0	30		Head_Top	Wonder Nutshell	0
5051	Armor		0	0	0	0	0	0	0		Head_Low	Pussy Cat Bell	0
5052	Armor		0	0	1	0	0	0	0		Head_Top	Blue Hairband	0
5053	Armor		0	0	5	0	0	0	65	Crusader,Knight,Swordsman	Head_Low,Head_Top	Sphinx Hat	1
5054	Armor		0	0	0	0	0	0	70	Assassin,Priest	Head_Low	Assassin Mask	0
5055	Armor		0	0	3	0	0	0	0	Novice,SuperNovice	Head_Top	Novice False Eggshell	0
5056	Armor		0	0	0	0	0	0	0		Head_Top	Fruit of Love	0
5057	Armor		0	0	2	0	0	0	45		Head_Top	Black Cat Ears	0
5058	Armor		0	0	1	0	0	0	0	All	Head_Top	Drooping Cat	1
5059	Armor		0	0	3	0	0	0	50		Head_Top	Teddybear Hat	0
5060	Armor		0	0	3	0	0	0	0		Head_Top	Party Hat	1
5061	Armor		0	0	1	0	0	0	0		Head_Top	Flower Hairpin	0
5062	Armor		0	0	3	0	0	0	50		Head_Top	Straw Hat	1
5063	Armor		0	0	1	0	0	0	0	All	Head_Top	Giant Band Aid	0
5064	Armor		0	0	1	0	0	0	0		Head_Top	Smokie Leaf	0
5065	Armor		0	0	2	0	0	0	50		Head_Top	Blue Fish	1
5066	Armor		0	0	4	0	0	0	70	All	Head_Top	Succubus Horn	1
5067	Armor		0	0	4	0	0	0	0	All	Head_Top	Sombrero	1
5068	Armor		0	0	1	0	0	0	70		Head_Mid	Evil Wing Ears	1
5069	Armor		0	0	1	0	0	0	0	All	Head_Top	Kitsune Mask	1
5070	Armor		0	0	1	0	0	0	0	All	Head_Top	Hot-blooded Headband	1
5071	Armor		0	0	1	0	0	0	0	All	Head_Top	Indian Headband	1
5072	Armor		0	0	4	0	0	0	70	All	Head_Top	Incubus Horn	1
5073	Armor		0	0	2	0	0	0	0	All	Head_Top	Model Training Hat	1
5074	Armor		0	0	1	0	0	0	70		Head_Mid	Angel Wing Ears	1
5075	Armor		0	0	4	0	0	0	0		Head_Top	Cowboy Hat	0
5076	Armor		0	0	2	0	0	0	0		Head_Top	Beanie	1
5077	Armor		0	0	1	0	0	0	0		Head_Top	Tulip Hairpin	0
5078	Armor		0	0	3	0	0	0	50		Head_Top	Sea-Otter Hat	1
5079	Armor		0	0	1	0	0	0	0		Head_Top	X Hairpin	0
5080	Armor		0	0	4	0	0	0	45		Head_Top	Crown of Ancient Queen	0
